candidateId,value,universidad homologada
6306d6099fa239004bdf0861,Heroes Del Cenepa,HEROES DEL CENEPA
6306d6099fa239004bdf0861,Instituto Eiger - Escuela Internacional De Gerencia,INSTITUTO EIGER  ESCUELA INTERNACIONAL DE GERENCIA
6308158ee86a980008df864d,Columbia,COLUMBIA
6306d8699fa239004bdf3435,Instituto Publico Argentina,INSTITUTO PUBLICO ARGENTINA
6306d8699fa239004bdf3435,Upc,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS SAC
6306d63d594e18004af0e11a,Universidad César Vallejo,UNIVERSIDAD CÉSAR VALLEJO SAC
6306d63d594e18004af0e11a,I.e. Virgo Potens,IE VIRGO POTENS
6306d6dd9fa239004bdf1fb1,Primaria Y Secundaria Completa,PRIMARIA Y SECUNDARIA COMPLETA
630821df29da5b0008a10b31,Universidad Privada Señor De Sipan,UNIVERSIDAD PRIVADA DE TACNA
630821df29da5b0008a10b31,Instituto Superior Norbert Wiener,INSTITUTO SUPERIOR NORBERT WIENER
6306d63d594e18004af0e234,Universidad Privada Norbert Wiener,UNIVERSIDAD PRIVADA NORBERT WIENER SA
6306d63d594e18004af0e234,Universidad Privada Telesup,UNIVERSIDAD PRIVADA DEL NORTE SAC
6306d87b594e18004af10639,Zegel Ipae,ZEGEL IPAE
6306d63c594e18004af0d7ba,San Ignacio De Loyola,SAN IGNACIO DE LOYOLA
6306d63c594e18004af0d7ba,World English & American English,WORLD ENGLISH  AMERICAN ENGLISH
6306d63c594e18004af0d7ba,Idat,IDAT
6308254d29da5b0008a10c75,Universidad San Ignacio De Loyola,UNIVERSIDAD SAN IGNACIO DE LOYOLA SRL
6308254d29da5b0008a10c75,Senati,SENATI
6306d802594e18004af0f802,Universidad Tecnológica Del Perú-utp,UNIVERSIDAD TECNOLÓGICA DEL PERÚ SAC
6306d82b594e18004af0ff6b,Sise,SISE
6306d777594e18004af0e6a7,Cepeban,CEPEBAN
6306d777594e18004af0e6a7,Instituto Del Estado,INSTITUTO DEL ESTADO
630829a629da5b0008a10ddd,Universidad De San Martin De Porres,UNIVERSIDAD DE SAN MARTÍN DE PORRES
6306d853594e18004af104d6,Universidad Tecnológica Del Perú,UNIVERSIDAD TECNOLÓGICA DEL PERÚ SAC
6306d853594e18004af104d6,Certus,CERTUS
6306d777594e18004af0e671,Instituto De Formación Bancaria - Ifb,INSTITUTO DE FORMACIÓN BANCARIA  IFB
630665bc594e18004af082f7,I.e Por Convenio 0001 María Auxiliadora,IE POR CONVENIO 0001 MARÍA AUXILIADORA
6306d777594e18004af0e6fb,Instituto San Ignacio De Loyola,INSTITUTO SAN IGNACIO DE LOYOLA
6306d6099fa239004bdf1095,Universidad Peruana De Integración Global,UNIVERSIDAD PERUANA DE INTEGRACIÓN GLOBAL
6306d6099fa239004bdf1095,Universidad Peruana De Integración Global,UNIVERSIDAD PERUANA DE INTEGRACIÓN GLOBAL
6306d63c594e18004af0d9dc,Universidad Tecnológica Del Perú,UNIVERSIDAD TECNOLÓGICA DEL PERÚ SAC
6306d6549fa239004bdf10d8,Universidad Cesar Vallejo - Ucv,UNIVERSIDAD CÉSAR VALLEJO SAC
6306d6549fa239004bdf10d8,Universidad Privada Del Norte,UNIVERSIDAD PRIVADA DEL NORTE SAC
6306d8699fa239004bdf3321,Iutirla,IUTIRLA
6306d777594e18004af0ec95,Instituto San Ignacio Del Oyola,INSTITUTO SAN IGNACIO DEL OYOLA
6306d777594e18004af0ec95,Instituto De Emprendedores Usil,INSTITUTO DE EMPRENDEDORES USIL
6306d777594e18004af0ec95,Peruano Suizo,PERUANO SUIZO
6308354ad7fa700008e8afb7,Certus,CERTUS
6306d63d594e18004af0deaa,Universidad Privada Del Norte,UNIVERSIDAD PRIVADA DEL NORTE SAC
6306d853594e18004af1013a,Iut Isacc Newton,IUT ISACC NEWTON
6306d6099fa239004bdf0579,Certus,CERTUS
63083da5e86a980008df93a1,Universidad De Piura,UNIVERSIDAD DE PIURA
63083f2dd7fa700008e8b10a,Univercidad Jose Faustino Sanchez Carrion,UNIVERSIDAD NACIONAL JOSÉ FAUSTINO SÁNCHEZ CARRIÓN
6308400be86a980008df9496,Universidad Cesar Vallejo - Ucv,UNIVERSIDAD CÉSAR VALLEJO SAC
6308407bb92f4f0008bfaf3a,Universidad Tecnológica Del Perú - Utp,UNIVERSIDAD TECNOLÓGICA DEL PERÚ SAC
6308407bb92f4f0008bfaf3a,Senati,SENATI
6306d777594e18004af0e899,Universidad De San Martín De Porres,UNIVERSIDAD DE SAN MARTÍN DE PORRES
6306d777594e18004af0ef77,Cajero Bancario Y Comercial,CAJERO BANCARIO Y COMERCIAL
6306d853594e18004af1024e,Icpna,ICPNA
6306d853594e18004af1024e,Universidad Cesar Vallejo,UNIVERSIDAD CÉSAR VALLEJO SAC
630665bd9fa239004bde04a6,Certus,CERTUS
6306d8179fa239004bdf2977,Ifb Certus,IFB CERTUS
6306d8179fa239004bdf2977,Ifb Certus,IFB CERTUS
6306d63d594e18004af0dda8,Universidad Tecnológica Del Perú,UNIVERSIDAD TECNOLÓGICA DEL PERÚ SAC
63084f041e599d0009d7b478,Cibertec,CIBERTEC
6306d8179fa239004bdf271f,Zegel Ipae,ZEGEL IPAE
6306d8179fa239004bdf271f,I.e 7069 César Vallejo,IE 7069 CÉSAR VALLEJO
6306d777594e18004af0ee75,Zegel Ipae - Instituto Peruano De Administración De Empresas,ZEGEL IPAE  INSTITUTO PERUANO DE ADMINISTRACIÓN DE EMPRESAS
6306d8699fa239004bdf3381,Universidad Tecnológica Del Perú - Utp,UNIVERSIDAD TECNOLÓGICA DEL PERÚ SAC
6306d8699fa239004bdf3381,Instituto Gilda Liliana Ballivian Rosado,INSTITUTO GILDA LILIANA BALLIVIAN ROSADO
6306d6549fa239004bdf14c8,Idiomas Catolica,IDIOMAS CATOLICA
6306d6549fa239004bdf14c8,Universidad Peruana De Ciencias Aplicadas,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS SAC
6306d6549fa239004bdf14c8,Sise,SISE
6306d6549fa239004bdf14c8,International High School Of Computer Enterprise - Iicer,INTERNATIONAL HIGH SCHOOL OF COMPUTER ENTERPRISE  IICER
6306d82b594e18004af0fbbd,Universidad Peruana De Ciencias Aplicadas,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS SAC
6306d82b594e18004af0fbbd,Universidad Inca Garcilaso De La Vega - Uigv,UNIVERSIDAD INCA GARCILASO DE LA VEGA  UIGV
6306d82b594e18004af0fbbd,Instituto Cibertec,INSTITUTO CIBERTEC
6306d8699fa239004bdf341d,Sise,SISE
6306d8699fa239004bdf341d,Instituto De Formación Bancaria - Ifb,INSTITUTO DE FORMACIÓN BANCARIA  IFB
6306d6099fa239004bdf0ddd,Unmsm,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS
6306d777594e18004af0f085,Universidad Tecnológica Del Perú,UNIVERSIDAD TECNOLÓGICA DEL PERÚ SAC
6306d777594e18004af0ef11,Universidad Cesar Vallejo,UNIVERSIDAD CÉSAR VALLEJO SAC
6306d777594e18004af0ead9,Certus,CERTUS
6308c194b92f4f0008bfcaee,Universidad Nacional Del Callao,UNIVERSIDAD NACIONAL DEL CALLAO
6308c4010b2510000842f22c,Instituto Certus,INSTITUTO CERTUS
6306d777594e18004af0ea49,Certus,CERTUS
6308ce55d7fa700008e8d124,Juan Mejia Baca,JUAN MEJIA BACA
6306d66b594e18004af0e2a1,Universidad Nacional Pedro Ruiz Gallo,UNIVERSIDAD NACIONAL DE TRUJILLO
6306d66b594e18004af0e2a1,Centro De Idiomas Fachse,CENTRO DE IDIOMAS FACHSE
6306d802594e18004af0f994,Zegel Ipae,ZEGEL IPAE
6306d63d594e18004af0dc04,Universidad Tecnológica Del Perú,UNIVERSIDAD TECNOLÓGICA DEL PERÚ SAC
6306d777594e18004af0e929,Ifb Certus,IFB CERTUS
6308e5fe29da5b0008a13b64,Universidad San Martín De Porres,UNIVERSIDAD DE SAN MARTÍN DE PORRES
6308e882e86a980008e0054e,Universidad Tecnologica Del Peru,UNIVERSIDAD TECNOLÓGICA DEL PERÚ SAC
6308e882e86a980008e0054e,Instituto Superior Tecnológico Publico Villa María,INSTITUTO SUPERIOR TECNOLÓGICO PUBLICO VILLA MARÍA
6308e882e86a980008e0054e,Institución Educativa Técnico República De Bolivia,INSTITUCIÓN EDUCATIVA TÉCNICO REPÚBLICA DE BOLIVIA
6308e9d429da5b0008a13e04,Ifb Certus,IFB CERTUS
6306d8179fa239004bdf29bf,Universidad Privada Del Norte,UNIVERSIDAD PRIVADA DEL NORTE SAC
6308f5d2d7fa700008e8e128,Universidad Norbert Wiener,UNIVERSIDAD PRIVADA NORBERT WIENER SA
6308f5d2d7fa700008e8e128,Villa Maria,VILLA MARIA
6306d777594e18004af0e6e9,Universidad Privada Del Norte,UNIVERSIDAD PRIVADA DEL NORTE SAC
6308fb4329da5b0008a14649,Zegel Ipae,ZEGEL IPAE
6308fb4329da5b0008a14649,Universidad Científica Del Perú - Ucp,UNIVERSIDAD CIENTÍFICA DEL SUR SAC
6306d63d594e18004af0dcbe,Idat,IDAT
6306d777594e18004af0f049,Universidad Privada Del Norte,UNIVERSIDAD PRIVADA DEL NORTE SAC
6306d777594e18004af0f049,Instituto Peruano De Acción Empresarial - Ipae,INSTITUTO PERUANO DE ACCIÓN EMPRESARIAL  IPAE
630907a1d7fa700008e8ed18,Certus,CERTUS
630910210b251000084317ab,I.s.t. Cesca,IST CESCA
6306d777594e18004af0ed43,Isil - Instituto San Ignacio De Loyola,ISIL  INSTITUTO SAN IGNACIO DE LOYOLA
6306d777594e18004af0eaa3,Universidad San Martin De Porres,UNIVERSIDAD DE SAN MARTÍN DE PORRES
6309262c1e599d0009d7f979,Certus,CERTUS
6306d777594e18004af0ee2d,Instituto Idat,INSTITUTO IDAT
6306d63d594e18004af0e1f8,Universidad Ricardo Palma,UNIVERSIDAD RICARDO PALMA
6309422ed7fa700008e9175c,Ifb Certus,IFB CERTUS
630944cde86a980008e04c21,Universidad Cesar Vallejo - Ucv,UNIVERSIDAD CÉSAR VALLEJO SAC
6306d63d594e18004af0e0fc,Zegel Ipae,ZEGEL IPAE
6306d63d594e18004af0e0fc,Icpna,ICPNA
6306d777594e18004af0ea2b,Universidad César Vallejo,UNIVERSIDAD CÉSAR VALLEJO SAC
6306d777594e18004af0e86f,Certus,CERTUS
63094d5c0b25100008434755,Upc,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS SAC
63094d5c0b25100008434755,Senati,SENATI
6306d63d594e18004af0dc3a,Instituto De Educación Superior Tecnológico Cepea,INSTITUTO DE EDUCACIÓN SUPERIOR TECNOLÓGICO CEPEA
6306d8179fa239004bdf2a2b,Universidad Peruana De Ciencias Aplicadas - Upc,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS SAC
6306d777594e18004af0e893,Universidad Tecnológica Del Perú - Utp,UNIVERSIDAD TECNOLÓGICA DEL PERÚ SAC
6306d63d594e18004af0ddf0,Instituto De Formación Bancaria - Ifb,INSTITUTO DE FORMACIÓN BANCARIA  IFB
6306d6099fa239004bdf0387,Certus,CERTUS
6306d8699fa239004bdf35fd,Instituto De Formación Bancaria - Ifb,INSTITUTO DE FORMACIÓN BANCARIA  IFB
6306d777594e18004af0ede5,Instituto Universitario De Gerencia Y Tecnología (i.u.g.t),INSTITUTO UNIVERSITARIO DE GERENCIA Y TECNOLOGÍA IUGT
630976efe86a980008e066dd,Sise,SISE
630976efe86a980008e066dd,Miguel Grau Seminario,MIGUEL GRAU SEMINARIO
6306d6099fa239004bdf103b,Certus,CERTUS
6306d777594e18004af0e87b,Universidad Nacional Del Callao,UNIVERSIDAD NACIONAL DEL CALLAO
6306d777594e18004af0e87b,Colegio Diego Thomson,COLEGIO DIEGO THOMSON
630665b89fa239004bddca1b,Ifb Certus,IFB CERTUS
6306d82b594e18004af0fd6d,Universidad  Nacional De Piura - Unp,UNIVERSIDAD NACIONAL DE PIURA
6306d82b594e18004af0fd6d,Universidad  Nacional De Piura - Unp,UNIVERSIDAD NACIONAL DE PIURA
6306d6099fa239004bdf0d59,Instituto Avanzy,INSTITUTO AVANZY
6306d6099fa239004bdf0d59,Instituto Zegel Ipae,INSTITUTO ZEGEL IPAE
6309bdb2d7fa700008e949d6,Universidad Privada Del Norte - Upn,UNIVERSIDAD PRIVADA DEL NORTE SAC
6306d87c594e18004af10753,Instituto Certus,INSTITUTO CERTUS
6306d87c594e18004af10753,Toribio De Luzuriaga Y Mejía,TORIBIO DE LUZURIAGA Y MEJÍA
6306d802594e18004af0f73c,Universidad De San Martin De Porres,UNIVERSIDAD DE SAN MARTÍN DE PORRES
6306d63c594e18004af0d712,Universidad Tecnológica Del Perú,UNIVERSIDAD TECNOLÓGICA DEL PERÚ SAC
6306d63c594e18004af0d712,Certus,CERTUS
630a25e1e86a980008e08934,Universidad Atonoma Del Perú,UNIVERSIDAD AUTÓNOMA DEL PERÚ SAC
630a2cd4d7fa700008e95018,Universidad Tecnológica Del Perú,UNIVERSIDAD TECNOLÓGICA DEL PERÚ SAC
630a304c0b25100008450a95,Instituto Sise,INSTITUTO SISE
6306d63d594e18004af0df7c,Universidad Nacional Mayor De San Marcos,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS
630a38cb0b25100008450c77,Certus,CERTUS
630a38cb0b25100008450c77,Certus,CERTUS
6306d8179fa239004bdf2d67,Universidad Tecnológica Del Perú - Utp,UNIVERSIDAD TECNOLÓGICA DEL PERÚ SAC
6306d8179fa239004bdf29b9,Universidad Alas Peruanas - Uap,UNIVERSIDAD ALAS PERUANAS  UAP
6306d63d594e18004af0db92,Certus,CERTUS
6306d853594e18004af10476,Universidad De San Martin De Porres - Usmp,UNIVERSIDAD DE SAN MARTÍN DE PORRES
6306d6099fa239004bdf0d17,Universidad Privada Telesup,UNIVERSIDAD PRIVADA DEL NORTE SAC
6306d6099fa239004bdf0d17,Centro Peruano De  Estudios Bancarios - Cepeban,CENTRO PERUANO DE  ESTUDIOS BANCARIOS  CEPEBAN
630a6f1fd7fa700008e962c5,Certus,CERTUS
630a7e57b92f4f0008c0aaa2,Universidad Tecnológica Del Perú,UNIVERSIDAD TECNOLÓGICA DEL PERÚ SAC
630a84f629da5b0008a1d681,Universidad San Ignacio De Loyola - Usil,UNIVERSIDAD SAN IGNACIO DE LOYOLA SRL
630a84f629da5b0008a1d681,Instituto San Ignacio De Loyola - Isil,INSTITUTO SAN IGNACIO DE LOYOLA  ISIL
630a978bb92f4f0008c0ae85,Certus,CERTUS
630a978bb92f4f0008c0ae85,Antenor Orrego Espinoza,ANTENOR ORREGO ESPINOZA
630a9adfd7fa700008e96a86,Universidad Nacional De Piura,UNIVERSIDAD NACIONAL DE PIURA
630a9adfd7fa700008e96a86,Salesiano Don Bosco,SALESIANO DON BOSCO
6306d82b594e18004af0fe4b,Universidad Privada Del Norte,UNIVERSIDAD PRIVADA DEL NORTE SAC
6306d82b594e18004af0fe4b,Instituto Cibertec,INSTITUTO CIBERTEC
6306d777594e18004af0e7a9,Universidad Privada Del Norte,UNIVERSIDAD PRIVADA DEL NORTE SAC
6306d63d594e18004af0de20,Universidad De Lima,UNIVERSIDAD DE LIMA
6306d63c594e18004af0d898,Instituto De Educación Superior Tecnológico De Las Fuerzas Armadas,INSTITUTO DE EDUCACIÓN SUPERIOR TECNOLÓGICO DE LAS FUERZAS ARMADAS
6306d8179fa239004bdf2db5,Instituto Superior Sise,INSTITUTO SUPERIOR SISE
630be93fe86a980008e0bf6e,Universidad Nacional Federico Villarreal.,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL
630be93fe86a980008e0bf6e,Colegio Militar Leoncio Prado,COLEGIO MILITAR LEONCIO PRADO
630bf593b92f4f0008c0ca5d,Perú Pacífico,PERÚ PACÍFICO
6306d777594e18004af0f013,Idat,IDAT
6306d777594e18004af0eed5,Británico,BRITÁNICO
6306d777594e18004af0eed5,Universidad Nacional Federico Villarreal - Unfv,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL
6306d87b594e18004af105c1,Zegel Ipae,ZEGEL IPAE
630c2a7ee86a980008e0c8f7,Ceprebanko - Certificacion Cajero Bancario Y Comercial,CEPREBANKO  CERTIFICACION CAJERO BANCARIO Y COMERCIAL
630c2a7ee86a980008e0c8f7,Universidad Alas Peruanas,UNIVERSIDAD ALAS PERUANAS
630c2a7ee86a980008e0c8f7,Colegio Estatal  - Politecnico Ee.uu,COLEGIO ESTATAL   POLITECNICO EEUU
6306d6549fa239004bdf117a,Instituto De Formación Bancaria - Ifb,INSTITUTO DE FORMACIÓN BANCARIA  IFB
630c4770d7fa700008e9929e,Daniel Alcides Carrión,DANIEL ALCIDES CARRIÓN
630c47d8e86a980008e0cd79,Zegel Ipae,ZEGEL IPAE
6306d8179fa239004bdf2b8d,Universidad Peruana De Ciencias Aplicadas - Upc,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS SAC
6306d8179fa239004bdf2b8d,Instituto De Formación Bancaria,INSTITUTO DE FORMACIÓN BANCARIA
6306d63d594e18004af0e192,Universidad Tecnológica Del Perú - Utp,UNIVERSIDAD TECNOLÓGICA DEL PERÚ SAC
6306d63d594e18004af0e192,Senati,SENATI
6306d777594e18004af0e815,Universidad San Ignacio De Loyola - Usil,UNIVERSIDAD SAN IGNACIO DE LOYOLA SRL
6306d802594e18004af0f400,Instituto Idat,INSTITUTO IDAT
630cd8ddd7fa700008e99b17,Instituto San Ignacio De Loyola - Isil,INSTITUTO SAN IGNACIO DE LOYOLA  ISIL
630ce0b31e599d0009d899ac,Universidad Peruana De Ciencias Aplicadas,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS SAC
6306d802594e18004af0f538,Universidad Cesar Vallejo,UNIVERSIDAD CÉSAR VALLEJO SAC
630cf7f7d7fa700008e9a93b,Universidad Privada San Juan Bautista,UNIVERSIDAD PRIVADA SAN JUAN BAUTISTA SAC
6306d82b594e18004af0fed5,Istp Sise,ISTP SISE
630d00b70b25100008456086,Universidad Inca Garcilaso De La Vega,UNIVERSIDAD INCA GARCILASO DE LA VEGA
6306d6099fa239004bdf0759,Instituto Argentina,INSTITUTO ARGENTINA
6306d82b594e18004af0fee7,San Ignacio Del Oyola,SAN IGNACIO DEL OYOLA
630d071ad7fa700008e9aea4,Universidad De Piura,UNIVERSIDAD DE PIURA
6306d63c594e18004af0d736,Universidad San Ignacio De Loyola,UNIVERSIDAD SAN IGNACIO DE LOYOLA SRL
630d389db92f4f0008c0fd9f,Universidad Privada Del Norte,UNIVERSIDAD PRIVADA DEL NORTE SAC
630d39d3b92f4f0008c0fe87,Universidad Nacional Del Callao,UNIVERSIDAD NACIONAL DEL CALLAO
630d5e4c1e599d0009d8c2a5,Instituto Privado Cibertec,INSTITUTO PRIVADO CIBERTEC
630d5f9a29da5b0008a2db45,Instituto Certus,INSTITUTO CERTUS
630d6bef4253530009aeb476,Certus,CERTUS
630d6f444253530009aeb5b7,Administración,ADMINISTRACIÓN
630d6fad9bdb400009f442c8,Universidad Cesar Vallejo.,UNIVERSIDAD CÉSAR VALLEJO SAC
630d70a71d665a00086f9900,Certus,CERTUS
630d77879bdb400009f44511,Certus,CERTUS
630d7e907e5d980009c6e0a5,Universidad Nacional De San Antonio Abad Del Cusco - Unsaac,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO
630d7e907e5d980009c6e0a5,Inside Group,INSIDE GROUP
630d7e907e5d980009c6e0a5,Instituto De Idiomas De  Unsaac,INSTITUTO DE IDIOMAS DE  UNSAAC
630d7e907e5d980009c6e0a5,Universidad Nacional De San Antonio Abad Del Cusco - Unsaac,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO
6306d852594e18004af0ffe4,Instituto De Formación Bancaria,INSTITUTO DE FORMACIÓN BANCARIA
630d8ceb1d665a00086fa1bf,Certus,CERTUS
630d8ceb1d665a00086fa1bf,Senati,SENATI
630d8ceb1d665a00086fa1bf,I.e.p. Virgen Del Rosario,IEP VIRGEN DEL ROSARIO
630d95409bdb400009f44f15,Sise,SISE
630d95409bdb400009f44f15,Computron,COMPUTRON
6306d87b594e18004af10675,Zegel Ipae,ZEGEL IPAE
6306d63d594e18004af0dc5e,Universidad Privada Del Norte,UNIVERSIDAD PRIVADA DEL NORTE SAC
6306d802594e18004af0f3be,Universidad Alas Peruanas,UNIVERSIDAD ALAS PERUANAS
630e3d989bdb400009f4573d,Universidad Tecnológica Del Perú-utp,UNIVERSIDAD TECNOLÓGICA DEL PERÚ SAC
630e3d989bdb400009f4573d,Istp Cibertec,ISTP CIBERTEC
630e4f807e5d980009c6f4e7,Nuestra Señora Del Monserrat,NUESTRA SEÑORA DEL MONSERRAT
630e4fe17e5d980009c6f509,Instituto Peruano De Administración De Empresas - Ipae,INSTITUTO PERUANO DE ADMINISTRACIÓN DE EMPRESAS  IPAE
630e863a516b7b0008dd5dfc,Eiger,EIGER
630e863a516b7b0008dd5dfc,Eiger,EIGER
630e863a516b7b0008dd5dfc,Upc,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS SAC
630e863a516b7b0008dd5dfc,Cepeban,CEPEBAN
630e8bd0516b7b0008dd5eb5,Universidad Privada Del Norte - Upn,UNIVERSIDAD PRIVADA DEL NORTE SAC
6306d6dd9fa239004bdf1eb5,Universidad Nacional De La Amazonía Peruana,UNIVERSIDAD NACIONAL DE LA AMAZONÍA PERUANA
6306d82b594e18004af0fe63,Universidad Católica Sedes Sapientiae - Ucss,UNIVERSIDAD CATÓLICA SEDES SAPIENTIAE
6306d82b594e18004af0fe63,Instituto Superior Tecnológico Público,INSTITUTO SUPERIOR TECNOLÓGICO PÚBLICO
630e9f761d665a00086fbd98,Idat,IDAT
630eada01d665a00086fbf4a,Ifb Certus,IFB CERTUS
630665b89fa239004bddc497,Instituto San Ignacio De Loyola,INSTITUTO SAN IGNACIO DE LOYOLA
6306d8179fa239004bdf2d7f,Universidad Ricardo Palma,UNIVERSIDAD RICARDO PALMA
630ec5ab9bdb400009f46e20,Universidad Autónoma Del Perú - Ua,UNIVERSIDAD AUTÓNOMA DEL PERÚ SAC
630ed0d61d665a00086fc39b,Universidad San Ignacio De Loyola,UNIVERSIDAD SAN IGNACIO DE LOYOLA SRL
630ed0d61d665a00086fc39b,Instituto Cesca,INSTITUTO CESCA
630ed87b9bdb400009f47012,Ceptro Columbia,CEPTRO COLUMBIA
630665bc594e18004af08234,"María Rosario Araoz
pinto","MARÍA ROSARIO ARAOZ
PINTO"
630f5d787e5d980009c70cba,Universidad Alas Peruanas - Uap,UNIVERSIDAD ALAS PERUANAS  UAP
630f5d787e5d980009c70cba,Andrés Bello,ANDRÉS BELLO
630f61885a5f2e0009f8ac4d,Instituto De Formación Bancaria - Ifb,INSTITUTO DE FORMACIÓN BANCARIA  IFB
630f61885a5f2e0009f8ac4d,Icpna,ICPNA
630f61885a5f2e0009f8ac4d,Daniel Alomia Robles #115,DANIEL ALOMIA ROBLES 115
6306d8179fa239004bdf2851,Inca Garcilaso De La Vega,INCA GARCILASO DE LA VEGA
630f96cd5a5f2e0009f8bdf1,Sise,SISE
630f96cd5a5f2e0009f8bdf1,Sise,SISE
630f9d077e5d980009c725f7,Universidad Privada Norbert Wiener (uwiener),UNIVERSIDAD PRIVADA NORBERT WIENER SA
6306d82b594e18004af0ff83,Universidad Tecnológica Del Perú (utp),UNIVERSIDAD TECNOLÓGICA DEL PERÚ SAC
6306d82b594e18004af0ff83,Joseph And Mery High School,JOSEPH AND MERY HIGH SCHOOL
630fa0ea516b7b0008dd894a,Sise,SISE
6306d8179fa239004bdf2a0d,Universidad Nacional Agraria La Molina - La Molina,UNIVERSIDAD NACIONAL AGRARIA LA MOLINA
6306d6099fa239004bdf0399,Universidad San Ignacio De Loyola - Usil,UNIVERSIDAD SAN IGNACIO DE LOYOLA SRL
630fd3429bdb400009f4a132,Universidad Tecnológica Del Perù,UNIVERSIDAD TECNOLÓGICA DEL PERÚ SAC
630fd3429bdb400009f4a132,Senati,SENATI
6306d63d594e18004af0dd30,Universidad Privada Telesup,UNIVERSIDAD PRIVADA DEL NORTE SAC
6306d63c594e18004af0d844,Universidad Nacional Federico Villarreal,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL
630ffd4e7e5d980009c74e82,Universidad Cesar Vallejo,UNIVERSIDAD CÉSAR VALLEJO SAC
630ffedf5a5f2e0009f8efcc,Instituto De Formación Bancaria - Ifb,INSTITUTO DE FORMACIÓN BANCARIA  IFB
630fff6c5a5f2e0009f8f002,Centro De Informatica Y Telecomunicacion De La Universidad Nacional  De Tumbes,CENTRO DE INFORMATICA Y TELECOMUNICACION DE LA UNIVERSIDAD NACIONAL  DE TUMBES
63101bc74253530009af3724,Instituto Sise,INSTITUTO SISE
6306d853594e18004af1006e,Universidad Nacional Del Callao - Unac,UNIVERSIDAD NACIONAL DEL CALLAO
631028df5a5f2e0009f8ff85,Universidad Inca Garcilaso De La Vega - Uigv,UNIVERSIDAD INCA GARCILASO DE LA VEGA  UIGV
631028df5a5f2e0009f8ff85,Universidad De San Martin De Porres - Usmp,UNIVERSIDAD DE SAN MARTÍN DE PORRES
631028df5a5f2e0009f8ff85,Universidad Inca Garcilaso De La Vega - Uigv,UNIVERSIDAD INCA GARCILASO DE LA VEGA  UIGV
6306d8179fa239004bdf2689,Universidad Tecnologica Del Perú,UNIVERSIDAD TECNOLÓGICA DEL PERÚ SAC
631046294253530009af413d,Cepeban,CEPEBAN
63104c145a5f2e0009f90835,Zegel Ipae,ZEGEL IPAE
631056af5a5f2e0009f908ea,Cibertec,CIBERTEC
631056af5a5f2e0009f908ea,Instituto Cultural Peruano Norteamericano,INSTITUTO CULTURAL PERUANO NORTEAMERICANO
631056af5a5f2e0009f908ea,Universidad Cesar Vallejo - Ucv,UNIVERSIDAD CÉSAR VALLEJO SAC
6310a55b5a5f2e0009f90b3d,Ipae,IPAE
6310a55b5a5f2e0009f90b3d,Instituto De Formación Bancaria,INSTITUTO DE FORMACIÓN BANCARIA
6310a55b5a5f2e0009f90b3d,Ifb,IFB
6310bb804253530009af4875,Campus Los Olivos,CAMPUS LOS OLIVOS
6310bb804253530009af4875,Campus Independencia,CAMPUS INDEPENDENCIA
6310c17b5a5f2e0009f9104b,Universidad Tecnológica Del Perú,UNIVERSIDAD TECNOLÓGICA DEL PERÚ SAC
6310c17b5a5f2e0009f9104b,Instituto Superior Certus,INSTITUTO SUPERIOR CERTUS
6306d777594e18004af0e923,Universidad Tecnológica Del Perú,UNIVERSIDAD TECNOLÓGICA DEL PERÚ SAC
6306d777594e18004af0e923,Toribio De Luzuriaga Y Mejía,TORIBIO DE LUZURIAGA Y MEJÍA
6310d7429bdb400009f4d8f9,Universidad Privada Del Norte - Unp,UNIVERSIDAD PRIVADA DEL NORTE SAC
6310d74b516b7b0008ddd58a,Certus,CERTUS
6310f0d01d665a0008703762,Universidad Tecnológica Del Perú,UNIVERSIDAD TECNOLÓGICA DEL PERÚ SAC
631109f57e5d980009c79124,Universidad Tecnológica Del Perú,UNIVERSIDAD TECNOLÓGICA DEL PERÚ SAC
63110a109bdb400009f4fa94,Unfv,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL
63110b239bdb400009f4fb22,Universidad Nacional De San Antonio Abab Del Cusco,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO
63110ef8516b7b0008ddf641,Certus,CERTUS
63111ffb4253530009af7954,Fe Y Alegría N 10,FE Y ALEGRÍA N 10
63111ffb4253530009af7954,Universidad Católica Sedes Sapientiae - Ucss,UNIVERSIDAD CATÓLICA SEDES SAPIENTIAE
